_id,id,year,state_name,state_code,educational_status,gender,number_of_deaths
3805,3805,2021,Uttarakhand,5,Status Not Known,Female,10
3806,3806,2021,Uttarakhand,5,Status Not Known,Male,15
3807,3807,2021,Uttarakhand,5,Status Not Known,Transgender,0
3808,3808,2021,West Bengal,19,Diploma/ Certificate/ Iti,Female,0
3809,3809,2021,West Bengal,19,Diploma/ Certificate/ Iti,Male,1
3810,3810,2021,West Bengal,19,Diploma/ Certificate/ Iti,Transgender,0
3811,3811,2021,West Bengal,19,Graduate And Above,Female,62
3812,3812,2021,West Bengal,19,Graduate And Above,Male,144
3813,3813,2021,West Bengal,19,Graduate And Above,Transgender,0
3814,3814,2021,West Bengal,19,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,472
3815,3815,2021,West Bengal,19,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,802
3816,3816,2021,West Bengal,19,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
3817,3817,2021,West Bengal,19,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,937
3818,3818,2021,West Bengal,19,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,1308
3819,3819,2021,West Bengal,19,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
3820,3820,2021,West Bengal,19,Middle (Up To Class–8ᵗʰ),Female,933
3821,3821,2021,West Bengal,19,Middle (Up To Class–8ᵗʰ),Male,1404
3822,3822,2021,West Bengal,19,Middle (Up To Class–8ᵗʰ),Transgender,0
3823,3823,2021,West Bengal,19,No Education,Female,305
3824,3824,2021,West Bengal,19,No Education,Male,531
3825,3825,2021,West Bengal,19,No Education,Transgender,0
3826,3826,2021,West Bengal,19,Primary (Up To Class–5ᵗʰ),Female,889
3827,3827,2021,West Bengal,19,Primary (Up To Class–5ᵗʰ),Male,1536
3828,3828,2021,West Bengal,19,Primary (Up To Class–5ᵗʰ),Transgender,0
3829,3829,2021,West Bengal,19,Professionals (Mba Etc.),Female,0
3830,3830,2021,West Bengal,19,Professionals (Mba Etc.),Male,0
3831,3831,2021,West Bengal,19,Professionals (Mba Etc.),Transgender,0
3832,3832,2021,West Bengal,19,Status Not Known,Female,1611
3833,3833,2021,West Bengal,19,Status Not Known,Male,2564
3834,3834,2021,West Bengal,19,Status Not Known,Transgender,1
3835,3835,2022,Andaman And Nicobar Islands,35,Diploma/ Certificate/ Iti,Female,1
3836,3836,2022,Andaman And Nicobar Islands,35,Diploma/ Certificate/ Iti,Male,13
3837,3837,2022,Andaman And Nicobar Islands,35,Diploma/ Certificate/ Iti,Transgender,0
3838,3838,2022,Andaman And Nicobar Islands,35,Graduate And Above,Female,1
3839,3839,2022,Andaman And Nicobar Islands,35,Graduate And Above,Male,2
3840,3840,2022,Andaman And Nicobar Islands,35,Graduate And Above,Transgender,0
3841,3841,2022,Andaman And Nicobar Islands,35,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,4
3842,3842,2022,Andaman And Nicobar Islands,35,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,24
3843,3843,2022,Andaman And Nicobar Islands,35,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
3844,3844,2022,Andaman And Nicobar Islands,35,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,4
3845,3845,2022,Andaman And Nicobar Islands,35,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,30
3846,3846,2022,Andaman And Nicobar Islands,35,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
3847,3847,2022,Andaman And Nicobar Islands,35,Middle (Up To Class–8ᵗʰ),Female,6
3848,3848,2022,Andaman And Nicobar Islands,35,Middle (Up To Class–8ᵗʰ),Male,25
3849,3849,2022,Andaman And Nicobar Islands,35,Middle (Up To Class–8ᵗʰ),Transgender,0
3850,3850,2022,Andaman And Nicobar Islands,35,No Education,Female,1
3851,3851,2022,Andaman And Nicobar Islands,35,No Education,Male,7
3852,3852,2022,Andaman And Nicobar Islands,35,No Education,Transgender,0
3853,3853,2022,Andaman And Nicobar Islands,35,Primary (Up To Class–5ᵗʰ),Female,5
3854,3854,2022,Andaman And Nicobar Islands,35,Primary (Up To Class–5ᵗʰ),Male,16
3855,3855,2022,Andaman And Nicobar Islands,35,Primary (Up To Class–5ᵗʰ),Transgender,0
3856,3856,2022,Andaman And Nicobar Islands,35,Professionals (Mba Etc.),Female,0
3857,3857,2022,Andaman And Nicobar Islands,35,Professionals (Mba Etc.),Male,0
3858,3858,2022,Andaman And Nicobar Islands,35,Professionals (Mba Etc.),Transgender,0
3859,3859,2022,Andaman And Nicobar Islands,35,Status Not Known,Female,9
3860,3860,2022,Andaman And Nicobar Islands,35,Status Not Known,Male,23
3861,3861,2022,Andaman And Nicobar Islands,35,Status Not Known,Transgender,0
3862,3862,2022,Andhra Pradesh,28,Diploma/ Certificate/ Iti,Female,15
3863,3863,2022,Andhra Pradesh,28,Diploma/ Certificate/ Iti,Male,118
3864,3864,2022,Andhra Pradesh,28,Diploma/ Certificate/ Iti,Transgender,0
3865,3865,2022,Andhra Pradesh,28,Graduate And Above,Female,150
3866,3866,2022,Andhra Pradesh,28,Graduate And Above,Male,399
3867,3867,2022,Andhra Pradesh,28,Graduate And Above,Transgender,0
3868,3868,2022,Andhra Pradesh,28,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,204
3869,3869,2022,Andhra Pradesh,28,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,725
3870,3870,2022,Andhra Pradesh,28,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
3871,3871,2022,Andhra Pradesh,28,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,451
3872,3872,2022,Andhra Pradesh,28,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,1639
3873,3873,2022,Andhra Pradesh,28,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,2
3874,3874,2022,Andhra Pradesh,28,Middle (Up To Class–8ᵗʰ),Female,354
3875,3875,2022,Andhra Pradesh,28,Middle (Up To Class–8ᵗʰ),Male,991
3876,3876,2022,Andhra Pradesh,28,Middle (Up To Class–8ᵗʰ),Transgender,0
3877,3877,2022,Andhra Pradesh,28,No Education,Female,478
3878,3878,2022,Andhra Pradesh,28,No Education,Male,1275
3879,3879,2022,Andhra Pradesh,28,No Education,Transgender,0
3880,3880,2022,Andhra Pradesh,28,Primary (Up To Class–5ᵗʰ),Female,356
3881,3881,2022,Andhra Pradesh,28,Primary (Up To Class–5ᵗʰ),Male,1109
3882,3882,2022,Andhra Pradesh,28,Primary (Up To Class–5ᵗʰ),Transgender,0
3883,3883,2022,Andhra Pradesh,28,Professionals (Mba Etc.),Female,4
3884,3884,2022,Andhra Pradesh,28,Professionals (Mba Etc.),Male,58
3885,3885,2022,Andhra Pradesh,28,Professionals (Mba Etc.),Transgender,0
3886,3886,2022,Andhra Pradesh,28,Status Not Known,Female,129
3887,3887,2022,Andhra Pradesh,28,Status Not Known,Male,451
3888,3888,2022,Andhra Pradesh,28,Status Not Known,Transgender,0
3889,3889,2022,Arunachal Pradesh,12,Diploma/ Certificate/ Iti,Female,0
3890,3890,2022,Arunachal Pradesh,12,Diploma/ Certificate/ Iti,Male,2
3891,3891,2022,Arunachal Pradesh,12,Diploma/ Certificate/ Iti,Transgender,0
3892,3892,2022,Arunachal Pradesh,12,Graduate And Above,Female,2
3893,3893,2022,Arunachal Pradesh,12,Graduate And Above,Male,6
3894,3894,2022,Arunachal Pradesh,12,Graduate And Above,Transgender,0
3895,3895,2022,Arunachal Pradesh,12,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,9
3896,3896,2022,Arunachal Pradesh,12,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,23
3897,3897,2022,Arunachal Pradesh,12,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
3898,3898,2022,Arunachal Pradesh,12,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,8
3899,3899,2022,Arunachal Pradesh,12,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,17
3900,3900,2022,Arunachal Pradesh,12,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
3901,3901,2022,Arunachal Pradesh,12,Middle (Up To Class–8ᵗʰ),Female,6
3902,3902,2022,Arunachal Pradesh,12,Middle (Up To Class–8ᵗʰ),Male,23
3903,3903,2022,Arunachal Pradesh,12,Middle (Up To Class–8ᵗʰ),Transgender,0
3904,3904,2022,Arunachal Pradesh,12,No Education,Female,1
3905,3905,2022,Arunachal Pradesh,12,No Education,Male,6
3906,3906,2022,Arunachal Pradesh,12,No Education,Transgender,0
3907,3907,2022,Arunachal Pradesh,12,Primary (Up To Class–5ᵗʰ),Female,5
3908,3908,2022,Arunachal Pradesh,12,Primary (Up To Class–5ᵗʰ),Male,22
3909,3909,2022,Arunachal Pradesh,12,Primary (Up To Class–5ᵗʰ),Transgender,0
3910,3910,2022,Arunachal Pradesh,12,Professionals (Mba Etc.),Female,0
3911,3911,2022,Arunachal Pradesh,12,Professionals (Mba Etc.),Male,0
3912,3912,2022,Arunachal Pradesh,12,Professionals (Mba Etc.),Transgender,0
3913,3913,2022,Arunachal Pradesh,12,Status Not Known,Female,4
3914,3914,2022,Arunachal Pradesh,12,Status Not Known,Male,15
3915,3915,2022,Arunachal Pradesh,12,Status Not Known,Transgender,0
3916,3916,2022,Assam,18,Diploma/ Certificate/ Iti,Female,0
3917,3917,2022,Assam,18,Diploma/ Certificate/ Iti,Male,46
3918,3918,2022,Assam,18,Diploma/ Certificate/ Iti,Transgender,0
3919,3919,2022,Assam,18,Graduate And Above,Female,33
3920,3920,2022,Assam,18,Graduate And Above,Male,110
3921,3921,2022,Assam,18,Graduate And Above,Transgender,0
3922,3922,2022,Assam,18,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,145
3923,3923,2022,Assam,18,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,374
3924,3924,2022,Assam,18,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
3925,3925,2022,Assam,18,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,281
3926,3926,2022,Assam,18,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,589
3927,3927,2022,Assam,18,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
3928,3928,2022,Assam,18,Middle (Up To Class–8ᵗʰ),Female,221
3929,3929,2022,Assam,18,Middle (Up To Class–8ᵗʰ),Male,512
3930,3930,2022,Assam,18,Middle (Up To Class–8ᵗʰ),Transgender,0
3931,3931,2022,Assam,18,No Education,Female,154
3932,3932,2022,Assam,18,No Education,Male,294
3933,3933,2022,Assam,18,No Education,Transgender,0
3934,3934,2022,Assam,18,Primary (Up To Class–5ᵗʰ),Female,174
3935,3935,2022,Assam,18,Primary (Up To Class–5ᵗʰ),Male,382
3936,3936,2022,Assam,18,Primary (Up To Class–5ᵗʰ),Transgender,0
3937,3937,2022,Assam,18,Professionals (Mba Etc.),Female,0
3938,3938,2022,Assam,18,Professionals (Mba Etc.),Male,0
3939,3939,2022,Assam,18,Professionals (Mba Etc.),Transgender,0
3940,3940,2022,Assam,18,Status Not Known,Female,3
3941,3941,2022,Assam,18,Status Not Known,Male,2
3942,3942,2022,Assam,18,Status Not Known,Transgender,0
3943,3943,2022,Bihar,10,Diploma/ Certificate/ Iti,Female,6
3944,3944,2022,Bihar,10,Diploma/ Certificate/ Iti,Male,7
3945,3945,2022,Bihar,10,Diploma/ Certificate/ Iti,Transgender,0
3946,3946,2022,Bihar,10,Graduate And Above,Female,20
3947,3947,2022,Bihar,10,Graduate And Above,Male,34
3948,3948,2022,Bihar,10,Graduate And Above,Transgender,0
3949,3949,2022,Bihar,10,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,68
3950,3950,2022,Bihar,10,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,120
3951,3951,2022,Bihar,10,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
3952,3952,2022,Bihar,10,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,98
3953,3953,2022,Bihar,10,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,107
3954,3954,2022,Bihar,10,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
3955,3955,2022,Bihar,10,Middle (Up To Class–8ᵗʰ),Female,66
3956,3956,2022,Bihar,10,Middle (Up To Class–8ᵗʰ),Male,65
3957,3957,2022,Bihar,10,Middle (Up To Class–8ᵗʰ),Transgender,0
3958,3958,2022,Bihar,10,No Education,Female,21
3959,3959,2022,Bihar,10,No Education,Male,24
3960,3960,2022,Bihar,10,No Education,Transgender,0
3961,3961,2022,Bihar,10,Primary (Up To Class–5ᵗʰ),Female,32
3962,3962,2022,Bihar,10,Primary (Up To Class–5ᵗʰ),Male,25
3963,3963,2022,Bihar,10,Primary (Up To Class–5ᵗʰ),Transgender,0
3964,3964,2022,Bihar,10,Professionals (Mba Etc.),Female,2
3965,3965,2022,Bihar,10,Professionals (Mba Etc.),Male,3
3966,3966,2022,Bihar,10,Professionals (Mba Etc.),Transgender,0
3967,3967,2022,Bihar,10,Status Not Known,Female,3
3968,3968,2022,Bihar,10,Status Not Known,Male,1
3969,3969,2022,Bihar,10,Status Not Known,Transgender,0
3970,3970,2022,Chandigarh,4,Diploma/ Certificate/ Iti,Female,0
3971,3971,2022,Chandigarh,4,Diploma/ Certificate/ Iti,Male,0
3972,3972,2022,Chandigarh,4,Diploma/ Certificate/ Iti,Transgender,0
3973,3973,2022,Chandigarh,4,Graduate And Above,Female,3
3974,3974,2022,Chandigarh,4,Graduate And Above,Male,4
3975,3975,2022,Chandigarh,4,Graduate And Above,Transgender,0
3976,3976,2022,Chandigarh,4,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,15
3977,3977,2022,Chandigarh,4,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,40
3978,3978,2022,Chandigarh,4,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
3979,3979,2022,Chandigarh,4,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,11
3980,3980,2022,Chandigarh,4,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,28
3981,3981,2022,Chandigarh,4,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
3982,3982,2022,Chandigarh,4,Middle (Up To Class–8ᵗʰ),Female,5
3983,3983,2022,Chandigarh,4,Middle (Up To Class–8ᵗʰ),Male,14
3984,3984,2022,Chandigarh,4,Middle (Up To Class–8ᵗʰ),Transgender,0
3985,3985,2022,Chandigarh,4,No Education,Female,4
3986,3986,2022,Chandigarh,4,No Education,Male,3
3987,3987,2022,Chandigarh,4,No Education,Transgender,0
3988,3988,2022,Chandigarh,4,Primary (Up To Class–5ᵗʰ),Female,2
3989,3989,2022,Chandigarh,4,Primary (Up To Class–5ᵗʰ),Male,1
3990,3990,2022,Chandigarh,4,Primary (Up To Class–5ᵗʰ),Transgender,0
3991,3991,2022,Chandigarh,4,Professionals (Mba Etc.),Female,0
3992,3992,2022,Chandigarh,4,Professionals (Mba Etc.),Male,0
3993,3993,2022,Chandigarh,4,Professionals (Mba Etc.),Transgender,0
3994,3994,2022,Chandigarh,4,Status Not Known,Female,0
3995,3995,2022,Chandigarh,4,Status Not Known,Male,1
3996,3996,2022,Chandigarh,4,Status Not Known,Transgender,0
3997,3997,2022,Chhattisgarh,22,Diploma/ Certificate/ Iti,Female,7
3998,3998,2022,Chhattisgarh,22,Diploma/ Certificate/ Iti,Male,22
3999,3999,2022,Chhattisgarh,22,Diploma/ Certificate/ Iti,Transgender,0
4000,4000,2022,Chhattisgarh,22,Graduate And Above,Female,48
4001,4001,2022,Chhattisgarh,22,Graduate And Above,Male,152
4002,4002,2022,Chhattisgarh,22,Graduate And Above,Transgender,0
4003,4003,2022,Chhattisgarh,22,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,213
4004,4004,2022,Chhattisgarh,22,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,597
4005,4005,2022,Chhattisgarh,22,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
4006,4006,2022,Chhattisgarh,22,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,387
4007,4007,2022,Chhattisgarh,22,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,1206
4008,4008,2022,Chhattisgarh,22,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
4009,4009,2022,Chhattisgarh,22,Middle (Up To Class–8ᵗʰ),Female,384
4010,4010,2022,Chhattisgarh,22,Middle (Up To Class–8ᵗʰ),Male,1408
4011,4011,2022,Chhattisgarh,22,Middle (Up To Class–8ᵗʰ),Transgender,0
4012,4012,2022,Chhattisgarh,22,No Education,Female,419
4013,4013,2022,Chhattisgarh,22,No Education,Male,774
4014,4014,2022,Chhattisgarh,22,No Education,Transgender,0
4015,4015,2022,Chhattisgarh,22,Primary (Up To Class–5ᵗʰ),Female,354
4016,4016,2022,Chhattisgarh,22,Primary (Up To Class–5ᵗʰ),Male,1128
4017,4017,2022,Chhattisgarh,22,Primary (Up To Class–5ᵗʰ),Transgender,0
4018,4018,2022,Chhattisgarh,22,Professionals (Mba Etc.),Female,0
4019,4019,2022,Chhattisgarh,22,Professionals (Mba Etc.),Male,1
4020,4020,2022,Chhattisgarh,22,Professionals (Mba Etc.),Transgender,0
4021,4021,2022,Chhattisgarh,22,Status Not Known,Female,474
4022,4022,2022,Chhattisgarh,22,Status Not Known,Male,872
4023,4023,2022,Chhattisgarh,22,Status Not Known,Transgender,0
4024,4024,2022,Delhi,7,Diploma/ Certificate/ Iti,Female,39
4025,4025,2022,Delhi,7,Diploma/ Certificate/ Iti,Male,116
4026,4026,2022,Delhi,7,Diploma/ Certificate/ Iti,Transgender,0
4027,4027,2022,Delhi,7,Graduate And Above,Female,113
4028,4028,2022,Delhi,7,Graduate And Above,Male,399
4029,4029,2022,Delhi,7,Graduate And Above,Transgender,0
4030,4030,2022,Delhi,7,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,154
4031,4031,2022,Delhi,7,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,577
4032,4032,2022,Delhi,7,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
4033,4033,2022,Delhi,7,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,213
4034,4034,2022,Delhi,7,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,540
4035,4035,2022,Delhi,7,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
4036,4036,2022,Delhi,7,Middle (Up To Class–8ᵗʰ),Female,98
4037,4037,2022,Delhi,7,Middle (Up To Class–8ᵗʰ),Male,286
4038,4038,2022,Delhi,7,Middle (Up To Class–8ᵗʰ),Transgender,0
4039,4039,2022,Delhi,7,No Education,Female,80
4040,4040,2022,Delhi,7,No Education,Male,174
4041,4041,2022,Delhi,7,No Education,Transgender,0
4042,4042,2022,Delhi,7,Primary (Up To Class–5ᵗʰ),Female,68
4043,4043,2022,Delhi,7,Primary (Up To Class–5ᵗʰ),Male,191
4044,4044,2022,Delhi,7,Primary (Up To Class–5ᵗʰ),Transgender,0
4045,4045,2022,Delhi,7,Professionals (Mba Etc.),Female,1
4046,4046,2022,Delhi,7,Professionals (Mba Etc.),Male,6
4047,4047,2022,Delhi,7,Professionals (Mba Etc.),Transgender,0
4048,4048,2022,Delhi,7,Status Not Known,Female,93
4049,4049,2022,Delhi,7,Status Not Known,Male,269
4050,4050,2022,Delhi,7,Status Not Known,Transgender,0
4051,4051,2022,Goa,30,Diploma/ Certificate/ Iti,Female,1
4052,4052,2022,Goa,30,Diploma/ Certificate/ Iti,Male,3
4053,4053,2022,Goa,30,Diploma/ Certificate/ Iti,Transgender,0
4054,4054,2022,Goa,30,Graduate And Above,Female,1
4055,4055,2022,Goa,30,Graduate And Above,Male,14
4056,4056,2022,Goa,30,Graduate And Above,Transgender,0
4057,4057,2022,Goa,30,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,13
4058,4058,2022,Goa,30,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,45
4059,4059,2022,Goa,30,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
4060,4060,2022,Goa,30,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,22
4061,4061,2022,Goa,30,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,66
4062,4062,2022,Goa,30,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
4063,4063,2022,Goa,30,Middle (Up To Class–8ᵗʰ),Female,20
4064,4064,2022,Goa,30,Middle (Up To Class–8ᵗʰ),Male,56
4065,4065,2022,Goa,30,Middle (Up To Class–8ᵗʰ),Transgender,0
4066,4066,2022,Goa,30,No Education,Female,4
4067,4067,2022,Goa,30,No Education,Male,7
4068,4068,2022,Goa,30,No Education,Transgender,0
4069,4069,2022,Goa,30,Primary (Up To Class–5ᵗʰ),Female,8
4070,4070,2022,Goa,30,Primary (Up To Class–5ᵗʰ),Male,31
4071,4071,2022,Goa,30,Primary (Up To Class–5ᵗʰ),Transgender,0
4072,4072,2022,Goa,30,Professionals (Mba Etc.),Female,0
4073,4073,2022,Goa,30,Professionals (Mba Etc.),Male,0
4074,4074,2022,Goa,30,Professionals (Mba Etc.),Transgender,0
4075,4075,2022,Goa,30,Status Not Known,Female,1
4076,4076,2022,Goa,30,Status Not Known,Male,10
4077,4077,2022,Goa,30,Status Not Known,Transgender,0
4078,4078,2022,Gujarat,24,Diploma/ Certificate/ Iti,Female,15
4079,4079,2022,Gujarat,24,Diploma/ Certificate/ Iti,Male,68
4080,4080,2022,Gujarat,24,Diploma/ Certificate/ Iti,Transgender,0
4081,4081,2022,Gujarat,24,Graduate And Above,Female,107
4082,4082,2022,Gujarat,24,Graduate And Above,Male,287
4083,4083,2022,Gujarat,24,Graduate And Above,Transgender,0
4084,4084,2022,Gujarat,24,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,421
4085,4085,2022,Gujarat,24,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,1203
4086,4086,2022,Gujarat,24,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
4087,4087,2022,Gujarat,24,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,670
4088,4088,2022,Gujarat,24,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,1639
4089,4089,2022,Gujarat,24,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,1
4090,4090,2022,Gujarat,24,Middle (Up To Class–8ᵗʰ),Female,641
4091,4091,2022,Gujarat,24,Middle (Up To Class–8ᵗʰ),Male,1374
4092,4092,2022,Gujarat,24,Middle (Up To Class–8ᵗʰ),Transgender,0
4093,4093,2022,Gujarat,24,No Education,Female,322
4094,4094,2022,Gujarat,24,No Education,Male,569
4095,4095,2022,Gujarat,24,No Education,Transgender,0
4096,4096,2022,Gujarat,24,Primary (Up To Class–5ᵗʰ),Female,524
4097,4097,2022,Gujarat,24,Primary (Up To Class–5ᵗʰ),Male,902
4098,4098,2022,Gujarat,24,Primary (Up To Class–5ᵗʰ),Transgender,1
4099,4099,2022,Gujarat,24,Professionals (Mba Etc.),Female,1
4100,4100,2022,Gujarat,24,Professionals (Mba Etc.),Male,15
4101,4101,2022,Gujarat,24,Professionals (Mba Etc.),Transgender,0
4102,4102,2022,Gujarat,24,Status Not Known,Female,41
4103,4103,2022,Gujarat,24,Status Not Known,Male,201
4104,4104,2022,Gujarat,24,Status Not Known,Transgender,0
4105,4105,2022,Haryana,6,Diploma/ Certificate/ Iti,Female,1
4106,4106,2022,Haryana,6,Diploma/ Certificate/ Iti,Male,19
4107,4107,2022,Haryana,6,Diploma/ Certificate/ Iti,Transgender,0
4108,4108,2022,Haryana,6,Graduate And Above,Female,26
4109,4109,2022,Haryana,6,Graduate And Above,Male,69
4110,4110,2022,Haryana,6,Graduate And Above,Transgender,0
4111,4111,2022,Haryana,6,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,97
4112,4112,2022,Haryana,6,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,416
4113,4113,2022,Haryana,6,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
4114,4114,2022,Haryana,6,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,128
4115,4115,2022,Haryana,6,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,665
4116,4116,2022,Haryana,6,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
4117,4117,2022,Haryana,6,Middle (Up To Class–8ᵗʰ),Female,79
4118,4118,2022,Haryana,6,Middle (Up To Class–8ᵗʰ),Male,393
4119,4119,2022,Haryana,6,Middle (Up To Class–8ᵗʰ),Transgender,0
4120,4120,2022,Haryana,6,No Education,Female,105
4121,4121,2022,Haryana,6,No Education,Male,447
4122,4122,2022,Haryana,6,No Education,Transgender,0
4123,4123,2022,Haryana,6,Primary (Up To Class–5ᵗʰ),Female,93
4124,4124,2022,Haryana,6,Primary (Up To Class–5ᵗʰ),Male,361
4125,4125,2022,Haryana,6,Primary (Up To Class–5ᵗʰ),Transgender,0
4126,4126,2022,Haryana,6,Professionals (Mba Etc.),Female,1
4127,4127,2022,Haryana,6,Professionals (Mba Etc.),Male,3
4128,4128,2022,Haryana,6,Professionals (Mba Etc.),Transgender,0
4129,4129,2022,Haryana,6,Status Not Known,Female,179
4130,4130,2022,Haryana,6,Status Not Known,Male,700
4131,4131,2022,Haryana,6,Status Not Known,Transgender,1
4132,4132,2022,Himachal Pradesh,2,Diploma/ Certificate/ Iti,Female,1
4133,4133,2022,Himachal Pradesh,2,Diploma/ Certificate/ Iti,Male,12
4134,4134,2022,Himachal Pradesh,2,Diploma/ Certificate/ Iti,Transgender,0
4135,4135,2022,Himachal Pradesh,2,Graduate And Above,Female,16
4136,4136,2022,Himachal Pradesh,2,Graduate And Above,Male,21
4137,4137,2022,Himachal Pradesh,2,Graduate And Above,Transgender,0
4138,4138,2022,Himachal Pradesh,2,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,41
4139,4139,2022,Himachal Pradesh,2,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,125
4140,4140,2022,Himachal Pradesh,2,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
4141,4141,2022,Himachal Pradesh,2,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,43
4142,4142,2022,Himachal Pradesh,2,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,172
4143,4143,2022,Himachal Pradesh,2,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
4144,4144,2022,Himachal Pradesh,2,Middle (Up To Class–8ᵗʰ),Female,41
4145,4145,2022,Himachal Pradesh,2,Middle (Up To Class–8ᵗʰ),Male,78
