_id,id,year,state_name,state_code,economic_status,gender,number_of_deaths
1,0,2018,Andaman And Nicobar Islands,35,Less Than ₹1 Lakh,Female,43
2,1,2018,Andaman And Nicobar Islands,35,Less Than ₹1 Lakh,Male,41
3,2,2018,Andaman And Nicobar Islands,35,Less Than ₹1 Lakh,Transgender,0
4,3,2018,Andaman And Nicobar Islands,35,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,10
5,4,2018,Andaman And Nicobar Islands,35,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,64
6,5,2018,Andaman And Nicobar Islands,35,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
7,6,2018,Andaman And Nicobar Islands,35,₹10 Lakhs And Above,Female,0
8,7,2018,Andaman And Nicobar Islands,35,₹10 Lakhs And Above,Male,1
9,8,2018,Andaman And Nicobar Islands,35,₹10 Lakhs And Above,Transgender,0
10,9,2018,Andaman And Nicobar Islands,35,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,1
11,10,2018,Andaman And Nicobar Islands,35,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,4
12,11,2018,Andaman And Nicobar Islands,35,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
13,12,2018,Andhra Pradesh,28,Less Than ₹1 Lakh,Female,964
14,13,2018,Andhra Pradesh,28,Less Than ₹1 Lakh,Male,2346
15,14,2018,Andhra Pradesh,28,Less Than ₹1 Lakh,Transgender,2
16,15,2018,Andhra Pradesh,28,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,506
17,16,2018,Andhra Pradesh,28,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,1200
18,17,2018,Andhra Pradesh,28,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
19,18,2018,Andhra Pradesh,28,₹10 Lakhs And Above,Female,23
20,19,2018,Andhra Pradesh,28,₹10 Lakhs And Above,Male,57
21,20,2018,Andhra Pradesh,28,₹10 Lakhs And Above,Transgender,0
22,21,2018,Andhra Pradesh,28,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,73
23,22,2018,Andhra Pradesh,28,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,148
24,23,2018,Andhra Pradesh,28,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
25,24,2018,Arunachal Pradesh,12,Less Than ₹1 Lakh,Female,26
26,25,2018,Arunachal Pradesh,12,Less Than ₹1 Lakh,Male,65
27,26,2018,Arunachal Pradesh,12,Less Than ₹1 Lakh,Transgender,0
28,27,2018,Arunachal Pradesh,12,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,10
29,28,2018,Arunachal Pradesh,12,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,20
30,29,2018,Arunachal Pradesh,12,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
31,30,2018,Arunachal Pradesh,12,₹10 Lakhs And Above,Female,0
32,31,2018,Arunachal Pradesh,12,₹10 Lakhs And Above,Male,0
33,32,2018,Arunachal Pradesh,12,₹10 Lakhs And Above,Transgender,0
34,33,2018,Arunachal Pradesh,12,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,0
35,34,2018,Arunachal Pradesh,12,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,11
36,35,2018,Arunachal Pradesh,12,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
37,36,2018,Assam,18,Less Than ₹1 Lakh,Female,445
38,37,2018,Assam,18,Less Than ₹1 Lakh,Male,1051
39,38,2018,Assam,18,Less Than ₹1 Lakh,Transgender,0
40,39,2018,Assam,18,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,224
41,40,2018,Assam,18,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,482
42,41,2018,Assam,18,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
43,42,2018,Assam,18,₹10 Lakhs And Above,Female,0
44,43,2018,Assam,18,₹10 Lakhs And Above,Male,0
45,44,2018,Assam,18,₹10 Lakhs And Above,Transgender,0
46,45,2018,Assam,18,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,34
47,46,2018,Assam,18,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,143
48,47,2018,Assam,18,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
49,48,2018,Bihar,10,Less Than ₹1 Lakh,Female,75
50,49,2018,Bihar,10,Less Than ₹1 Lakh,Male,105
51,50,2018,Bihar,10,Less Than ₹1 Lakh,Transgender,0
52,51,2018,Bihar,10,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,85
53,52,2018,Bihar,10,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,109
54,53,2018,Bihar,10,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
55,54,2018,Bihar,10,₹10 Lakhs And Above,Female,6
56,55,2018,Bihar,10,₹10 Lakhs And Above,Male,9
57,56,2018,Bihar,10,₹10 Lakhs And Above,Transgender,0
58,57,2018,Bihar,10,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,19
59,58,2018,Bihar,10,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,35
60,59,2018,Bihar,10,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
61,60,2018,Chandigarh,4,Less Than ₹1 Lakh,Female,36
62,61,2018,Chandigarh,4,Less Than ₹1 Lakh,Male,103
63,62,2018,Chandigarh,4,Less Than ₹1 Lakh,Transgender,0
64,63,2018,Chandigarh,4,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,4
65,64,2018,Chandigarh,4,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,15
66,65,2018,Chandigarh,4,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
67,66,2018,Chandigarh,4,₹10 Lakhs And Above,Female,0
68,67,2018,Chandigarh,4,₹10 Lakhs And Above,Male,0
69,68,2018,Chandigarh,4,₹10 Lakhs And Above,Transgender,0
70,69,2018,Chandigarh,4,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,0
71,70,2018,Chandigarh,4,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,2
72,71,2018,Chandigarh,4,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
73,72,2018,Chhattisgarh,22,Less Than ₹1 Lakh,Female,1559
74,73,2018,Chhattisgarh,22,Less Than ₹1 Lakh,Male,3566
75,74,2018,Chhattisgarh,22,Less Than ₹1 Lakh,Transgender,0
76,75,2018,Chhattisgarh,22,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,304
77,76,2018,Chhattisgarh,22,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,972
78,77,2018,Chhattisgarh,22,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
79,78,2018,Chhattisgarh,22,₹10 Lakhs And Above,Female,2
80,79,2018,Chhattisgarh,22,₹10 Lakhs And Above,Male,19
81,80,2018,Chhattisgarh,22,₹10 Lakhs And Above,Transgender,0
82,81,2018,Chhattisgarh,22,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,202
83,82,2018,Chhattisgarh,22,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,422
84,83,2018,Chhattisgarh,22,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
85,84,2018,Delhi,7,Less Than ₹1 Lakh,Female,415
86,85,2018,Delhi,7,Less Than ₹1 Lakh,Male,1026
87,86,2018,Delhi,7,Less Than ₹1 Lakh,Transgender,0
88,87,2018,Delhi,7,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,321
89,88,2018,Delhi,7,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,689
90,89,2018,Delhi,7,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
91,90,2018,Delhi,7,₹10 Lakhs And Above,Female,0
92,91,2018,Delhi,7,₹10 Lakhs And Above,Male,5
93,92,2018,Delhi,7,₹10 Lakhs And Above,Transgender,0
94,93,2018,Delhi,7,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,11
95,94,2018,Delhi,7,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,59
96,95,2018,Delhi,7,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
97,96,2018,Goa,30,Less Than ₹1 Lakh,Female,34
98,97,2018,Goa,30,Less Than ₹1 Lakh,Male,116
99,98,2018,Goa,30,Less Than ₹1 Lakh,Transgender,0
100,99,2018,Goa,30,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,27
101,100,2018,Goa,30,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,77
102,101,2018,Goa,30,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
103,102,2018,Goa,30,₹10 Lakhs And Above,Female,0
104,103,2018,Goa,30,₹10 Lakhs And Above,Male,0
105,104,2018,Goa,30,₹10 Lakhs And Above,Transgender,0
106,105,2018,Goa,30,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,0
107,106,2018,Goa,30,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,2
108,107,2018,Goa,30,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
109,108,2018,Gujarat,24,Less Than ₹1 Lakh,Female,2089
110,109,2018,Gujarat,24,Less Than ₹1 Lakh,Male,3629
111,110,2018,Gujarat,24,Less Than ₹1 Lakh,Transgender,0
112,111,2018,Gujarat,24,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,482
113,112,2018,Gujarat,24,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,1512
114,113,2018,Gujarat,24,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
115,114,2018,Gujarat,24,₹10 Lakhs And Above,Female,0
116,115,2018,Gujarat,24,₹10 Lakhs And Above,Male,3
117,116,2018,Gujarat,24,₹10 Lakhs And Above,Transgender,0
118,117,2018,Gujarat,24,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,12
119,118,2018,Gujarat,24,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,66
120,119,2018,Gujarat,24,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
121,120,2018,Haryana,6,Less Than ₹1 Lakh,Female,349
122,121,2018,Haryana,6,Less Than ₹1 Lakh,Male,1088
123,122,2018,Haryana,6,Less Than ₹1 Lakh,Transgender,0
124,123,2018,Haryana,6,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,352
125,124,2018,Haryana,6,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,1339
126,125,2018,Haryana,6,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
127,126,2018,Haryana,6,₹10 Lakhs And Above,Female,14
128,127,2018,Haryana,6,₹10 Lakhs And Above,Male,74
129,128,2018,Haryana,6,₹10 Lakhs And Above,Transgender,0
130,129,2018,Haryana,6,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,50
131,130,2018,Haryana,6,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,281
132,131,2018,Haryana,6,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
133,132,2018,Himachal Pradesh,2,Less Than ₹1 Lakh,Female,180
134,133,2018,Himachal Pradesh,2,Less Than ₹1 Lakh,Male,262
135,134,2018,Himachal Pradesh,2,Less Than ₹1 Lakh,Transgender,0
136,135,2018,Himachal Pradesh,2,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,64
137,136,2018,Himachal Pradesh,2,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,204
138,137,2018,Himachal Pradesh,2,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
139,138,2018,Himachal Pradesh,2,₹10 Lakhs And Above,Female,0
140,139,2018,Himachal Pradesh,2,₹10 Lakhs And Above,Male,6
141,140,2018,Himachal Pradesh,2,₹10 Lakhs And Above,Transgender,0
142,141,2018,Himachal Pradesh,2,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,3
143,142,2018,Himachal Pradesh,2,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,21
144,143,2018,Himachal Pradesh,2,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
145,144,2018,Jammu And Kashmir,1,Less Than ₹1 Lakh,Female,117
146,145,2018,Jammu And Kashmir,1,Less Than ₹1 Lakh,Male,97
147,146,2018,Jammu And Kashmir,1,Less Than ₹1 Lakh,Transgender,0
148,147,2018,Jammu And Kashmir,1,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,58
149,148,2018,Jammu And Kashmir,1,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,55
150,149,2018,Jammu And Kashmir,1,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
151,150,2018,Jammu And Kashmir,1,₹10 Lakhs And Above,Female,0
152,151,2018,Jammu And Kashmir,1,₹10 Lakhs And Above,Male,1
153,152,2018,Jammu And Kashmir,1,₹10 Lakhs And Above,Transgender,0
154,153,2018,Jammu And Kashmir,1,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,0
155,154,2018,Jammu And Kashmir,1,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,2
156,155,2018,Jammu And Kashmir,1,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
157,156,2018,Jharkhand,20,Less Than ₹1 Lakh,Female,264
158,157,2018,Jharkhand,20,Less Than ₹1 Lakh,Male,485
159,158,2018,Jharkhand,20,Less Than ₹1 Lakh,Transgender,0
160,159,2018,Jharkhand,20,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,125
161,160,2018,Jharkhand,20,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,392
162,161,2018,Jharkhand,20,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
163,162,2018,Jharkhand,20,₹10 Lakhs And Above,Female,2
164,163,2018,Jharkhand,20,₹10 Lakhs And Above,Male,4
165,164,2018,Jharkhand,20,₹10 Lakhs And Above,Transgender,0
166,165,2018,Jharkhand,20,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,17
167,166,2018,Jharkhand,20,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,28
168,167,2018,Jharkhand,20,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
169,168,2018,Karnataka,29,Less Than ₹1 Lakh,Female,2230
170,169,2018,Karnataka,29,Less Than ₹1 Lakh,Male,5342
171,170,2018,Karnataka,29,Less Than ₹1 Lakh,Transgender,3
172,171,2018,Karnataka,29,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,832
173,172,2018,Karnataka,29,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,2829
174,173,2018,Karnataka,29,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
175,174,2018,Karnataka,29,₹10 Lakhs And Above,Female,7
176,175,2018,Karnataka,29,₹10 Lakhs And Above,Male,17
177,176,2018,Karnataka,29,₹10 Lakhs And Above,Transgender,0
178,177,2018,Karnataka,29,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,74
179,178,2018,Karnataka,29,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,227
180,179,2018,Karnataka,29,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
181,180,2018,Kerala,32,Less Than ₹1 Lakh,Female,1376
182,181,2018,Kerala,32,Less Than ₹1 Lakh,Male,4134
183,182,2018,Kerala,32,Less Than ₹1 Lakh,Transgender,0
184,183,2018,Kerala,32,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,422
185,184,2018,Kerala,32,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,2023
186,185,2018,Kerala,32,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
187,186,2018,Kerala,32,₹10 Lakhs And Above,Female,4
188,187,2018,Kerala,32,₹10 Lakhs And Above,Male,20
189,188,2018,Kerala,32,₹10 Lakhs And Above,Transgender,0
190,189,2018,Kerala,32,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,71
191,190,2018,Kerala,32,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,187
192,191,2018,Kerala,32,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
193,192,2018,Lakshadweep,31,Less Than ₹1 Lakh,Female,0
194,193,2018,Lakshadweep,31,Less Than ₹1 Lakh,Male,2
195,194,2018,Lakshadweep,31,Less Than ₹1 Lakh,Transgender,0
196,195,2018,Lakshadweep,31,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,0
197,196,2018,Lakshadweep,31,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,1
198,197,2018,Lakshadweep,31,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
199,198,2018,Lakshadweep,31,₹10 Lakhs And Above,Female,0
200,199,2018,Lakshadweep,31,₹10 Lakhs And Above,Male,0
201,200,2018,Lakshadweep,31,₹10 Lakhs And Above,Transgender,0
202,201,2018,Lakshadweep,31,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,0
203,202,2018,Lakshadweep,31,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,0
204,203,2018,Lakshadweep,31,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
205,204,2018,Madhya Pradesh,23,Less Than ₹1 Lakh,Female,3465
206,205,2018,Madhya Pradesh,23,Less Than ₹1 Lakh,Male,5312
207,206,2018,Madhya Pradesh,23,Less Than ₹1 Lakh,Transgender,1
208,207,2018,Madhya Pradesh,23,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,818
209,208,2018,Madhya Pradesh,23,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,1908
210,209,2018,Madhya Pradesh,23,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
211,210,2018,Madhya Pradesh,23,₹10 Lakhs And Above,Female,17
212,211,2018,Madhya Pradesh,23,₹10 Lakhs And Above,Male,36
213,212,2018,Madhya Pradesh,23,₹10 Lakhs And Above,Transgender,0
214,213,2018,Madhya Pradesh,23,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,48
215,214,2018,Madhya Pradesh,23,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,170
216,215,2018,Madhya Pradesh,23,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
217,216,2018,Maharashtra,27,Less Than ₹1 Lakh,Female,3181
218,217,2018,Maharashtra,27,Less Than ₹1 Lakh,Male,8667
219,218,2018,Maharashtra,27,Less Than ₹1 Lakh,Transgender,0
220,219,2018,Maharashtra,27,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,1042
221,220,2018,Maharashtra,27,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,4302
222,221,2018,Maharashtra,27,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,1
223,222,2018,Maharashtra,27,₹10 Lakhs And Above,Female,24
224,223,2018,Maharashtra,27,₹10 Lakhs And Above,Male,42
225,224,2018,Maharashtra,27,₹10 Lakhs And Above,Transgender,0
226,225,2018,Maharashtra,27,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,227
227,226,2018,Maharashtra,27,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,486
228,227,2018,Maharashtra,27,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
229,228,2018,Manipur,14,Less Than ₹1 Lakh,Female,16
230,229,2018,Manipur,14,Less Than ₹1 Lakh,Male,27
231,230,2018,Manipur,14,Less Than ₹1 Lakh,Transgender,0
232,231,2018,Manipur,14,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,1
233,232,2018,Manipur,14,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,8
234,233,2018,Manipur,14,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
235,234,2018,Manipur,14,₹10 Lakhs And Above,Female,0
236,235,2018,Manipur,14,₹10 Lakhs And Above,Male,0
237,236,2018,Manipur,14,₹10 Lakhs And Above,Transgender,0
238,237,2018,Manipur,14,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,0
239,238,2018,Manipur,14,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,0
240,239,2018,Manipur,14,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
241,240,2018,Meghalaya,17,Less Than ₹1 Lakh,Female,33
242,241,2018,Meghalaya,17,Less Than ₹1 Lakh,Male,118
243,242,2018,Meghalaya,17,Less Than ₹1 Lakh,Transgender,0
244,243,2018,Meghalaya,17,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,5
245,244,2018,Meghalaya,17,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,30
246,245,2018,Meghalaya,17,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
247,246,2018,Meghalaya,17,₹10 Lakhs And Above,Female,0
248,247,2018,Meghalaya,17,₹10 Lakhs And Above,Male,0
249,248,2018,Meghalaya,17,₹10 Lakhs And Above,Transgender,0
250,249,2018,Meghalaya,17,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,0
251,250,2018,Meghalaya,17,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,3
252,251,2018,Meghalaya,17,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
253,252,2018,Mizoram,15,Less Than ₹1 Lakh,Female,11
254,253,2018,Mizoram,15,Less Than ₹1 Lakh,Male,40
255,254,2018,Mizoram,15,Less Than ₹1 Lakh,Transgender,0
256,255,2018,Mizoram,15,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,1
257,256,2018,Mizoram,15,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,24
258,257,2018,Mizoram,15,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
259,258,2018,Mizoram,15,₹10 Lakhs And Above,Female,0
260,259,2018,Mizoram,15,₹10 Lakhs And Above,Male,0
261,260,2018,Mizoram,15,₹10 Lakhs And Above,Transgender,0
262,261,2018,Mizoram,15,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,0
263,262,2018,Mizoram,15,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,3
264,263,2018,Mizoram,15,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
265,264,2018,Nagaland,13,Less Than ₹1 Lakh,Female,5
266,265,2018,Nagaland,13,Less Than ₹1 Lakh,Male,22
267,266,2018,Nagaland,13,Less Than ₹1 Lakh,Transgender,0
268,267,2018,Nagaland,13,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,1
269,268,2018,Nagaland,13,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,7
270,269,2018,Nagaland,13,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
271,270,2018,Nagaland,13,₹10 Lakhs And Above,Female,0
272,271,2018,Nagaland,13,₹10 Lakhs And Above,Male,0
273,272,2018,Nagaland,13,₹10 Lakhs And Above,Transgender,0
274,273,2018,Nagaland,13,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,0
275,274,2018,Nagaland,13,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,1
276,275,2018,Nagaland,13,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
277,276,2018,Odisha,21,Less Than ₹1 Lakh,Female,383
278,277,2018,Odisha,21,Less Than ₹1 Lakh,Male,610
279,278,2018,Odisha,21,Less Than ₹1 Lakh,Transgender,0
280,279,2018,Odisha,21,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,1583
281,280,2018,Odisha,21,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,1286
282,281,2018,Odisha,21,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
283,282,2018,Odisha,21,₹10 Lakhs And Above,Female,0
284,283,2018,Odisha,21,₹10 Lakhs And Above,Male,0
285,284,2018,Odisha,21,₹10 Lakhs And Above,Transgender,0
286,285,2018,Odisha,21,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,319
287,286,2018,Odisha,21,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,411
288,287,2018,Odisha,21,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
289,288,2018,Puducherry,34,Less Than ₹1 Lakh,Female,126
290,289,2018,Puducherry,34,Less Than ₹1 Lakh,Male,374
291,290,2018,Puducherry,34,Less Than ₹1 Lakh,Transgender,0
292,291,2018,Puducherry,34,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,0
293,292,2018,Puducherry,34,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,0
294,293,2018,Puducherry,34,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
295,294,2018,Puducherry,34,₹10 Lakhs And Above,Female,0
296,295,2018,Puducherry,34,₹10 Lakhs And Above,Male,0
297,296,2018,Puducherry,34,₹10 Lakhs And Above,Transgender,0
298,297,2018,Puducherry,34,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,0
299,298,2018,Puducherry,34,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,0
300,299,2018,Puducherry,34,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
301,300,2018,Punjab,3,Less Than ₹1 Lakh,Female,298
302,301,2018,Punjab,3,Less Than ₹1 Lakh,Male,776
303,302,2018,Punjab,3,Less Than ₹1 Lakh,Transgender,1
304,303,2018,Punjab,3,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,40
305,304,2018,Punjab,3,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,411
306,305,2018,Punjab,3,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
307,306,2018,Punjab,3,₹10 Lakhs And Above,Female,10
308,307,2018,Punjab,3,₹10 Lakhs And Above,Male,111
309,308,2018,Punjab,3,₹10 Lakhs And Above,Transgender,0
310,309,2018,Punjab,3,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,10
311,310,2018,Punjab,3,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,57
312,311,2018,Punjab,3,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
313,312,2018,Rajasthan,8,Less Than ₹1 Lakh,Female,843
314,313,2018,Rajasthan,8,Less Than ₹1 Lakh,Male,1855
315,314,2018,Rajasthan,8,Less Than ₹1 Lakh,Transgender,0
316,315,2018,Rajasthan,8,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,375
317,316,2018,Rajasthan,8,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,1139
318,317,2018,Rajasthan,8,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,1
319,318,2018,Rajasthan,8,₹10 Lakhs And Above,Female,6
320,319,2018,Rajasthan,8,₹10 Lakhs And Above,Male,13
321,320,2018,Rajasthan,8,₹10 Lakhs And Above,Transgender,0
322,321,2018,Rajasthan,8,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,20
323,322,2018,Rajasthan,8,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,81
324,323,2018,Rajasthan,8,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
325,324,2018,Sikkim,11,Less Than ₹1 Lakh,Female,51
326,325,2018,Sikkim,11,Less Than ₹1 Lakh,Male,137
327,326,2018,Sikkim,11,Less Than ₹1 Lakh,Transgender,0
328,327,2018,Sikkim,11,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,5
329,328,2018,Sikkim,11,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,6
330,329,2018,Sikkim,11,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
